order_id,customer_id,product_id,payment_id,order_date,quantity,total_amount,name,email,country,product_name,category,price,sales_value,order_month
383,383,383,383,2025-09-16 07:35:08.381694,3,98.54,Customer 383,customer383@example.com,Australia,Smartwatch 383,Beauty,98.54,295.62,2025-09
384,384,384,384,2026-06-21 07:35:08.381795,5,895.62,Customer 384,customer384@example.com,Australia,Tablet 384,Home,298.54,1492.7,2026-06
385,385,385,385,2025-08-24 07:35:08.381832,5,247.95,Customer 385,customer385@example.com,Germany,Laptop 385,Home,82.65,413.25,2025-08
386,386,386,386,2025-10-08 07:35:08.381866,3,333.85,Customer 386,customer386@example.com,Uk,Smartwatch 386,Sports,333.85,1001.5500000000001,2025-10
387,387,387,387,2026-02-13 07:35:08.381899,5,306.98,Customer 387,customer387@example.com,Japan,Keyboard 387,Electronics,153.49,767.45,2026-02
388,388,388,388,2026-03-21 07:35:08.381933,5,1042.32,Customer 388,customer388@example.com,Canada,Printer 388,Beauty,347.44,1737.2,2026-03
389,389,389,389,2026-07-31 07:35:08.381967,1,443.0,Customer 389,customer389@example.com,Australia,Printer 389,Home,443.0,443.0,2026-07
390,390,390,390,2025-08-12 07:35:08.382003,3,569.2,Customer 390,customer390@example.com,Usa,Camera 390,Fashion,284.6,853.8000000000001,2025-08
391,391,391,391,2026-02-12 07:35:08.382037,3,612.18,Customer 391,customer391@example.com,Canada,Camera 391,Fashion,204.06,612.1800000000001,2026-02
392,392,392,392,2025-11-07 07:35:08.382108,3,709.83,Customer 392,customer392@example.com,Australia,Keyboard 392,Fashion,236.61,709.83,2025-11
393,393,393,393,2026-01-20 07:35:08.382154,5,485.11,Customer 393,customer393@example.com,India,Camera 393,Electronics,485.11,2425.55,2026-01
394,394,394,394,2025-12-12 07:35:08.382192,3,212.8,Customer 394,customer394@example.com,India,Laptop 394,Fashion,212.8,638.4000000000001,2025-12
395,395,395,395,2026-04-25 07:35:08.382232,3,515.88,Customer 395,customer395@example.com,Germany,Smartphone 395,Books,257.94,773.8199999999999,2026-04
396,396,396,396,2026-06-02 07:35:08.382267,1,55.82,Customer 396,customer396@example.com,Uk,Tablet 396,Beauty,27.91,27.91,2026-06
397,397,397,397,2025-09-07 07:35:08.382305,2,750.64,Customer 397,customer397@example.com,Canada,Keyboard 397,Beauty,375.32,750.64,2025-09
398,398,398,398,2025-10-18 07:35:08.382340,5,87.17,Customer 398,customer398@example.com,Canada,Smartwatch 398,Home,87.17,435.85,2025-10
399,399,399,399,2025-10-28 07:35:08.382378,4,93.92,Customer 399,customer399@example.com,France,Mouse 399,Home,93.92,375.68,2025-10
400,400,400,400,2026-02-11 07:35:08.382413,2,606.12,Customer 400,customer400@example.com,Usa,Smartphone 400,Books,202.04,404.08,2026-02
401,401,401,401,2026-05-19 07:35:08.382452,5,324.18,Customer 401,customer401@example.com,Australia,Smartphone 401,Books,162.09,810.45,2026-05
402,402,402,402,2025-12-07 07:35:08.382488,2,49.66,Customer 402,customer402@example.com,India,Printer 402,Books,24.83,49.66,2025-12
403,403,403,403,2025-10-02 07:35:08.382522,4,328.23,Customer 403,customer403@example.com,Canada,Camera 403,Sports,328.23,1312.92,2025-10
404,404,404,404,2025-10-14 07:35:08.382555,3,1226.46,Customer 404,customer404@example.com,Canada,Camera 404,Home,408.82,1226.46,2025-10
405,405,405,405,2026-05-02 07:35:08.382588,3,604.16,Customer 405,customer405@example.com,Australia,Smartphone 405,Sports,302.08,906.24,2026-05
406,406,406,406,2025-10-07 07:35:08.382624,1,333.48,Customer 406,customer406@example.com,India,Printer 406,Beauty,333.48,333.48,2025-10
407,407,407,407,2026-02-26 07:35:08.382659,4,1031.82,Customer 407,customer407@example.com,Australia,Tablet 407,Home,343.94,1375.76,2026-02
408,408,408,408,2026-01-29 07:35:08.382693,1,81.16,Customer 408,customer408@example.com,Japan,Headphones 408,Fashion,40.58,40.58,2026-01
409,409,409,409,2026-05-21 07:35:08.382731,2,590.91,Customer 409,customer409@example.com,India,Speaker 409,Books,196.97,393.94,2026-05
410,410,410,410,2025-08-29 07:35:08.382764,4,45.16,Customer 410,customer410@example.com,Uk,Headphones 410,Electronics,45.16,180.64,2025-08
411,411,411,411,2026-01-16 07:35:08.382799,3,232.65,Customer 411,customer411@example.com,Japan,Mouse 411,Home,232.65,697.95,2026-01
412,412,412,412,2025-10-14 07:35:08.382833,4,633.93,Customer 412,customer412@example.com,Germany,Keyboard 412,Fashion,211.31,845.24,2025-10
413,413,413,413,2026-06-16 07:35:08.382869,2,475.64,Customer 413,customer413@example.com,Uk,Keyboard 413,Fashion,237.82,475.64,2026-06
414,414,414,414,2025-12-03 07:35:08.382905,5,1358.28,Customer 414,customer414@example.com,France,Mouse 414,Electronics,452.76,2263.8,2025-12
415,415,415,415,2026-07-05 07:35:08.382939,3,120.27,Customer 415,customer415@example.com,France,Mouse 415,Fashion,40.09,120.27000000000001,2026-07
416,416,416,416,2026-07-24 07:35:08.382974,1,224.82,Customer 416,customer416@example.com,Canada,Smartwatch 416,Fashion,74.94,74.94,2026-07
417,417,417,417,2026-05-18 07:35:08.383009,5,98.6,Customer 417,customer417@example.com,France,Tablet 417,Books,98.6,493.0,2026-05
418,418,418,418,2026-06-02 07:35:08.383045,1,369.84,Customer 418,customer418@example.com,Uk,Tablet 418,Sports,369.84,369.84,2026-06
419,419,419,419,2025-12-21 07:35:08.383078,1,711.5,Customer 419,customer419@example.com,Germany,Speaker 419,Beauty,355.75,355.75,2025-12
420,420,420,420,2026-03-14 07:35:08.383113,3,644.68,Customer 420,customer420@example.com,Usa,Smartphone 420,Sports,322.34,967.02,2026-03
421,421,421,421,2025-08-21 07:35:08.383150,1,264.78,Customer 421,customer421@example.com,Germany,Mouse 421,Home,264.78,264.78,2025-08
422,422,422,422,2026-06-14 07:35:08.383185,1,446.46,Customer 422,customer422@example.com,India,Tablet 422,Beauty,148.82,148.82,2026-06
423,423,423,423,2026-04-28 07:35:08.383219,3,388.44,Customer 423,customer423@example.com,Canada,Mouse 423,Home,194.22,582.66,2026-04
424,424,424,424,2026-01-17 07:35:08.383254,4,178.72,Customer 424,customer424@example.com,Japan,Camera 424,Fashion,89.36,357.44,2026-01
425,425,425,425,2025-12-23 07:35:08.383288,2,292.32,Customer 425,customer425@example.com,Germany,Mouse 425,Books,97.44,194.88,2025-12
426,426,426,426,2026-05-16 07:35:08.383321,1,366.5,Customer 426,customer426@example.com,Canada,Smartphone 426,Sports,366.5,366.5,2026-05
427,427,427,427,2026-06-26 07:35:08.383356,5,470.56,Customer 427,customer427@example.com,Usa,Keyboard 427,Beauty,470.56,2352.8,2026-06
428,428,428,428,2026-06-15 07:35:08.383390,3,475.17,Customer 428,customer428@example.com,India,Camera 428,Beauty,158.39,475.16999999999996,2026-06
429,429,429,429,2025-08-13 07:35:08.383427,3,207.18,Customer 429,customer429@example.com,Usa,Speaker 429,Beauty,103.59,310.77,2025-08
430,430,430,430,2026-07-23 07:35:08.383461,1,81.74,Customer 430,customer430@example.com,Germany,Printer 430,Books,40.87,40.87,2026-07
431,431,431,431,2026-05-20 07:35:08.383494,4,1119.36,Customer 431,customer431@example.com,Australia,Keyboard 431,Home,373.12,1492.48,2026-05
432,432,432,432,2025-12-10 07:35:08.383596,5,320.0,Customer 432,customer432@example.com,Uk,Laptop 432,Home,320.0,1600.0,2025-12
433,433,433,433,2025-10-10 07:35:08.383632,5,218.84,Customer 433,customer433@example.com,Germany,Smartphone 433,Home,218.84,1094.2,2025-10
434,434,434,434,2026-05-08 07:35:08.383667,4,381.2,Customer 434,customer434@example.com,Canada,Smartwatch 434,Home,381.2,1524.8,2026-05
435,435,435,435,2026-06-16 07:35:08.383700,5,882.04,Customer 435,customer435@example.com,Japan,Headphones 435,Electronics,441.02,2205.1,2026-06
436,436,436,436,2025-09-29 07:35:08.383734,2,635.7,Customer 436,customer436@example.com,France,Keyboard 436,Books,211.9,423.8,2025-09
437,437,437,437,2026-06-13 07:35:08.383767,5,566.56,Customer 437,customer437@example.com,India,Speaker 437,Electronics,283.28,1416.3999999999999,2026-06
438,438,438,438,2025-11-19 07:35:08.383800,2,104.92,Customer 438,customer438@example.com,Germany,Smartwatch 438,Electronics,104.92,209.84,2025-11
439,439,439,439,2026-07-05 07:35:08.383833,5,312.24,Customer 439,customer439@example.com,Japan,Smartwatch 439,Fashion,312.24,1561.2,2026-07
440,440,440,440,2026-04-05 07:35:08.383868,1,339.46,Customer 440,customer440@example.com,Australia,Mouse 440,Sports,169.73,169.73,2026-04
441,441,441,441,2026-05-18 07:35:08.383903,2,722.37,Customer 441,customer441@example.com,Japan,Tablet 441,Electronics,240.79,481.58,2026-05
442,442,442,442,2026-07-01 07:35:08.383937,3,109.08,Customer 442,customer442@example.com,Germany,Camera 442,Fashion,109.08,327.24,2026-07
443,443,443,443,2026-04-05 07:35:08.383970,1,173.66,Customer 443,customer443@example.com,Germany,Smartwatch 443,Sports,86.83,86.83,2026-04
444,444,444,444,2025-10-08 07:35:08.384003,2,659.31,Customer 444,customer444@example.com,France,Laptop 444,Beauty,219.77,439.54,2025-10
445,445,445,445,2026-06-11 07:35:08.384038,4,437.18,Customer 445,customer445@example.com,Australia,Keyboard 445,Electronics,218.59,874.36,2026-06
446,446,446,446,2026-02-25 07:35:08.384073,2,464.82,Customer 446,customer446@example.com,Germany,Headphones 446,Fashion,154.94,309.88,2026-02
447,447,447,447,2025-09-10 07:35:08.384107,1,1191.09,Customer 447,customer447@example.com,Uk,Speaker 447,Home,397.03,397.03,2025-09
448,448,448,448,2025-09-17 07:35:08.384140,3,1420.77,Customer 448,customer448@example.com,Japan,Smartwatch 448,Beauty,473.59,1420.77,2025-09
449,449,449,449,2025-10-18 07:35:08.384173,1,940.14,Customer 449,customer449@example.com,Japan,Camera 449,Books,313.38,313.38,2025-10
450,450,450,450,2025-11-16 07:35:08.384209,4,225.6,Customer 450,customer450@example.com,Australia,Mouse 450,Beauty,112.8,451.2,2025-11
451,451,451,451,2025-08-21 07:35:08.384243,1,270.63,Customer 451,customer451@example.com,Canada,Printer 451,Beauty,270.63,270.63,2025-08
452,452,452,452,2025-11-07 07:35:08.384278,1,290.42,Customer 452,customer452@example.com,Canada,Smartphone 452,Home,145.21,145.21,2025-11
453,453,453,453,2025-09-04 07:35:08.384311,3,81.7,Customer 453,customer453@example.com,Usa,Smartwatch 453,Home,40.85,122.55000000000001,2025-09
454,454,454,454,2026-04-06 07:35:08.384344,4,575.9,Customer 454,customer454@example.com,Australia,Printer 454,Fashion,287.95,1151.8,2026-04
455,455,455,455,2025-08-24 07:35:08.384382,2,99.32,Customer 455,customer455@example.com,Uk,Keyboard 455,Fashion,99.32,198.64,2025-08
456,456,456,456,2026-05-17 07:35:08.384416,3,221.06,Customer 456,customer456@example.com,France,Camera 456,Home,110.53,331.59000000000003,2026-05
457,457,457,457,2025-10-25 07:35:08.384453,5,948.84,Customer 457,customer457@example.com,Japan,Printer 457,Home,474.42,2372.1,2025-10
458,458,458,458,2025-11-28 07:35:08.384491,1,454.37,Customer 458,customer458@example.com,Uk,Mouse 458,Beauty,454.37,454.37,2025-11
459,459,459,459,2025-10-06 07:35:08.384524,5,55.32,Customer 459,customer459@example.com,Germany,Printer 459,Fashion,55.32,276.6,2025-10
460,460,460,460,2026-07-03 07:35:08.384557,3,210.56,Customer 460,customer460@example.com,Canada,Keyboard 460,Books,105.28,315.84000000000003,2026-07
461,461,461,461,2025-12-31 07:35:08.384591,4,977.98,Customer 461,customer461@example.com,India,Camera 461,Fashion,488.99,1955.96,2025-12
462,462,462,462,2026-01-20 07:35:08.384625,1,158.58,Customer 462,customer462@example.com,Canada,Headphones 462,Home,158.58,158.58,2026-01
463,463,463,463,2026-02-27 07:35:08.384660,5,835.64,Customer 463,customer463@example.com,Uk,Tablet 463,Home,417.82,2089.1,2026-02
464,464,464,464,2026-03-06 07:35:08.384694,4,478.45,Customer 464,customer464@example.com,Uk,Smartwatch 464,Fashion,478.45,1913.8,2026-03
465,465,465,465,2025-09-13 07:35:08.384729,4,561.78,Customer 465,customer465@example.com,Canada,Mouse 465,Beauty,187.26,749.04,2025-09
466,466,466,466,2026-01-30 07:35:08.384762,2,81.61,Customer 466,customer466@example.com,Uk,Mouse 466,Electronics,81.61,163.22,2026-01
467,467,467,467,2026-04-29 07:35:08.384795,1,808.53,Customer 467,customer467@example.com,Usa,Smartwatch 467,Fashion,269.51,269.51,2026-04
468,468,468,468,2026-02-01 07:35:08.384830,2,352.0,Customer 468,customer468@example.com,France,Smartwatch 468,Beauty,352.0,704.0,2026-02
469,469,469,469,2025-09-20 07:35:08.384865,5,350.28,Customer 469,customer469@example.com,India,Headphones 469,Electronics,116.76,583.8000000000001,2025-09
470,470,470,470,2025-12-17 07:35:08.384900,5,734.88,Customer 470,customer470@example.com,Canada,Headphones 470,Electronics,244.96,1224.8,2025-12
471,471,471,471,2026-05-26 07:35:08.384934,1,159.52,Customer 471,customer471@example.com,Germany,Headphones 471,Beauty,79.76,79.76,2026-05
472,472,472,472,2026-07-09 07:35:08.384967,1,52.14,Customer 472,customer472@example.com,Usa,Tablet 472,Electronics,26.07,26.07,2026-07
473,473,473,473,2026-03-11 07:35:08.385000,5,364.5,Customer 473,customer473@example.com,Germany,Headphones 473,Beauty,182.25,911.25,2026-03
474,474,474,474,2026-05-05 07:35:08.385035,5,383.99,Customer 474,customer474@example.com,Canada,Smartphone 474,Sports,383.99,1919.95,2026-05
475,475,475,475,2026-01-18 07:35:08.385068,4,225.44,Customer 475,customer475@example.com,India,Mouse 475,Home,225.44,901.76,2026-01
476,476,476,476,2026-03-06 07:35:08.385101,5,794.01,Customer 476,customer476@example.com,Canada,Printer 476,Electronics,264.67,1323.3500000000001,2026-03
477,477,477,477,2026-03-05 07:35:08.385134,4,162.88,Customer 477,customer477@example.com,Australia,Mouse 477,Beauty,162.88,651.52,2026-03
478,478,478,478,2026-01-07 07:35:08.385167,5,224.65,Customer 478,customer478@example.com,Australia,Smartphone 478,Books,224.65,1123.25,2026-01
479,479,479,479,2025-10-07 07:35:08.385200,5,140.3,Customer 479,customer479@example.com,Germany,Mouse 479,Books,70.15,350.75,2025-10
480,480,480,480,2025-11-23 07:35:08.385298,4,82.21,Customer 480,customer480@example.com,Australia,Keyboard 480,Fashion,82.21,328.84,2025-11
481,481,481,481,2025-09-15 07:35:08.385332,1,197.49,Customer 481,customer481@example.com,Australia,Laptop 481,Home,197.49,197.49,2025-09
482,482,482,482,2025-10-25 07:35:08.385367,1,138.22,Customer 482,customer482@example.com,Australia,Printer 482,Sports,138.22,138.22,2025-10
483,483,483,483,2025-11-22 07:35:08.385401,4,26.1,Customer 483,customer483@example.com,Australia,Printer 483,Electronics,26.1,104.4,2025-11
484,484,484,484,2025-10-02 07:35:08.385437,4,1285.89,Customer 484,customer484@example.com,Australia,Printer 484,Sports,428.63,1714.52,2025-10
485,485,485,485,2026-02-07 07:35:08.385470,4,180.95,Customer 485,customer485@example.com,Usa,Headphones 485,Fashion,180.95,723.8,2026-02
486,486,486,486,2026-02-25 07:35:08.385504,1,655.12,Customer 486,customer486@example.com,Germany,Tablet 486,Home,327.56,327.56,2026-02
487,487,487,487,2025-10-03 07:35:08.385537,1,903.38,Customer 487,customer487@example.com,Japan,Mouse 487,Sports,451.69,451.69,2025-10
488,488,488,488,2026-01-26 07:35:08.385571,4,253.4,Customer 488,customer488@example.com,Canada,Tablet 488,Fashion,253.4,1013.6,2026-01
489,489,489,489,2026-06-13 07:35:08.385604,5,808.52,Customer 489,customer489@example.com,France,Mouse 489,Books,404.26,2021.3,2026-06
490,490,490,490,2026-02-21 07:35:08.385636,2,827.26,Customer 490,customer490@example.com,India,Smartphone 490,Beauty,413.63,827.26,2026-02
491,491,491,491,2025-08-27 07:35:08.385669,4,709.26,Customer 491,customer491@example.com,Uk,Laptop 491,Beauty,354.63,1418.52,2025-08
492,492,492,492,2025-08-15 07:35:08.385702,3,376.98,Customer 492,customer492@example.com,Usa,Keyboard 492,Home,188.49,565.47,2025-08
493,493,493,493,2026-05-16 07:35:08.385737,2,88.69,Customer 493,customer493@example.com,France,Smartwatch 493,Beauty,88.69,177.38,2026-05
494,494,494,494,2025-08-28 07:35:08.385771,5,88.09,Customer 494,customer494@example.com,Japan,Laptop 494,Home,88.09,440.45000000000005,2025-08
495,495,495,495,2025-08-29 07:35:08.385804,1,869.82,Customer 495,customer495@example.com,India,Mouse 495,Fashion,434.91,434.91,2025-08
496,496,496,496,2026-04-01 07:35:08.385837,5,416.2,Customer 496,customer496@example.com,Canada,Keyboard 496,Beauty,416.2,2081.0,2026-04
497,497,497,497,2025-12-18 07:35:08.385871,4,161.4,Customer 497,customer497@example.com,Germany,Speaker 497,Home,80.7,322.8,2025-12
498,498,498,498,2026-01-27 07:35:08.385904,4,728.04,Customer 498,customer498@example.com,India,Keyboard 498,Books,242.68,970.72,2026-01
499,499,499,499,2026-02-23 07:35:08.385936,3,1378.65,Customer 499,customer499@example.com,Usa,Laptop 499,Beauty,459.55,1378.65,2026-02
500,500,500,500,2025-12-19 07:35:08.385969,3,1406.4,Customer 500,customer500@example.com,France,Smartwatch 500,Electronics,468.8,1406.4,2025-12
501,501,501,501,2026-03-20 07:35:08.386002,5,361.52,Customer 501,customer501@example.com,Australia,Speaker 501,Fashion,361.52,1807.6,2026-03
502,502,502,502,2025-09-12 07:35:08.386034,4,70.2,Customer 502,customer502@example.com,India,Printer 502,Beauty,23.4,93.6,2025-09
503,503,503,503,2026-01-02 07:35:08.386068,3,264.62,Customer 503,customer503@example.com,Canada,Smartphone 503,Home,132.31,396.93,2026-01
504,504,504,504,2025-10-12 07:35:08.386105,2,213.1,Customer 504,customer504@example.com,France,Tablet 504,Electronics,213.1,426.2,2025-10
505,505,505,505,2025-12-24 07:35:08.386142,5,707.24,Customer 505,customer505@example.com,Australia,Tablet 505,Fashion,353.62,1768.1,2025-12
506,506,506,506,2026-06-01 07:35:08.386176,2,1166.85,Customer 506,customer506@example.com,Usa,Keyboard 506,Books,388.95,777.9,2026-06
507,507,507,507,2025-12-29 07:35:08.386210,2,608.08,Customer 507,customer507@example.com,Uk,Speaker 507,Home,304.04,608.08,2025-12
508,508,508,508,2026-05-24 07:35:08.386245,3,1035.87,Customer 508,customer508@example.com,Germany,Camera 508,Sports,345.29,1035.8700000000001,2026-05
509,509,509,509,2025-12-02 07:35:08.386278,3,848.79,Customer 509,customer509@example.com,France,Smartphone 509,Electronics,282.93,848.79,2025-12
510,510,510,510,2026-07-10 07:35:08.386311,5,338.92,Customer 510,customer510@example.com,Japan,Smartwatch 510,Books,338.92,1694.6000000000001,2026-07
511,511,511,511,2026-02-21 07:35:08.386344,1,358.03,Customer 511,customer511@example.com,Uk,Smartphone 511,Fashion,358.03,358.03,2026-02
512,512,512,512,2026-05-15 07:35:08.386379,5,670.59,Customer 512,customer512@example.com,France,Keyboard 512,Fashion,223.53,1117.65,2026-05
513,513,513,513,2026-07-11 07:35:08.386411,4,275.02,Customer 513,customer513@example.com,Uk,Laptop 513,Books,137.51,550.04,2026-07
514,514,514,514,2025-11-13 07:35:08.386444,3,167.55,Customer 514,customer514@example.com,Uk,Smartphone 514,Fashion,55.85,167.55,2025-11
515,515,515,515,2026-07-18 07:35:08.386476,3,391.86,Customer 515,customer515@example.com,Uk,Speaker 515,Electronics,130.62,391.86,2026-07
516,516,516,516,2025-09-30 07:35:08.386510,1,99.44,Customer 516,customer516@example.com,India,Headphones 516,Electronics,49.72,49.72,2025-09
517,517,517,517,2026-06-25 07:35:08.386545,5,1208.28,Customer 517,customer517@example.com,Uk,Tablet 517,Electronics,402.76,2013.8,2026-06
518,518,518,518,2026-05-14 07:35:08.386580,1,179.68,Customer 518,customer518@example.com,Canada,Laptop 518,Home,89.84,89.84,2026-05
519,519,519,519,2026-03-16 07:35:08.386615,5,323.82,Customer 519,customer519@example.com,Canada,Camera 519,Sports,107.94,539.7,2026-03
520,520,520,520,2025-08-14 07:35:08.386649,2,523.08,Customer 520,customer520@example.com,Japan,Smartphone 520,Electronics,261.54,523.08,2025-08
521,521,521,521,2025-12-25 07:35:08.386683,3,1476.75,Customer 521,customer521@example.com,Australia,Smartwatch 521,Home,492.25,1476.75,2025-12
522,522,522,522,2026-06-20 07:35:08.386716,5,237.68,Customer 522,customer522@example.com,Japan,Speaker 522,Electronics,237.68,1188.4,2026-06
523,523,523,523,2025-09-15 07:35:08.386749,3,311.7,Customer 523,customer523@example.com,Canada,Speaker 523,Beauty,155.85,467.54999999999995,2025-09
524,524,524,524,2026-05-05 07:35:08.386782,4,543.68,Customer 524,customer524@example.com,France,Smartphone 524,Books,271.84,1087.36,2026-05
525,525,525,525,2026-05-28 07:35:08.386814,2,186.76,Customer 525,customer525@example.com,France,Mouse 525,Sports,186.76,373.52,2026-05
526,526,526,526,2025-10-29 07:35:08.386849,2,81.13,Customer 526,customer526@example.com,Germany,Printer 526,Beauty,81.13,162.26,2025-10
527,527,527,527,2025-10-05 07:35:08.386947,2,354.27,Customer 527,customer527@example.com,Uk,Headphones 527,Beauty,354.27,708.54,2025-10
528,528,528,528,2025-11-25 07:35:08.386981,5,1113.51,Customer 528,customer528@example.com,Japan,Speaker 528,Books,371.17,1855.8500000000001,2025-11
529,529,529,529,2025-12-30 07:35:08.387016,4,164.77,Customer 529,customer529@example.com,Usa,Speaker 529,Sports,164.77,659.08,2025-12
530,530,530,530,2025-11-14 07:35:08.387050,2,1097.52,Customer 530,customer530@example.com,Usa,Headphones 530,Fashion,365.84,731.68,2025-11
531,531,531,531,2025-09-16 07:35:08.387086,2,836.42,Customer 531,customer531@example.com,France,Speaker 531,Books,418.21,836.42,2025-09
532,532,532,532,2026-02-26 07:35:08.387119,2,59.44,Customer 532,customer532@example.com,Uk,Mouse 532,Books,59.44,118.88,2026-02
533,533,533,533,2025-09-18 07:35:08.387152,2,25.67,Customer 533,customer533@example.com,Uk,Headphones 533,Sports,25.67,51.34,2025-09
534,534,534,534,2025-12-09 07:35:08.387185,1,449.2,Customer 534,customer534@example.com,Usa,Keyboard 534,Fashion,449.2,449.2,2025-12
535,535,535,535,2025-12-17 07:35:08.387218,5,912.76,Customer 535,customer535@example.com,Uk,Smartphone 535,Home,456.38,2281.9,2025-12
536,536,536,536,2026-02-07 07:35:08.387251,3,1455.36,Customer 536,customer536@example.com,Canada,Tablet 536,Books,485.12,1455.3600000000001,2026-02
537,537,537,537,2025-12-24 07:35:08.387283,4,758.14,Customer 537,customer537@example.com,India,Tablet 537,Home,379.07,1516.28,2025-12
538,538,538,538,2026-01-07 07:35:08.387316,2,810.12,Customer 538,customer538@example.com,Uk,Laptop 538,Beauty,405.06,810.12,2026-01
539,539,539,539,2026-02-05 07:35:08.387350,1,430.92,Customer 539,customer539@example.com,Usa,Keyboard 539,Fashion,215.46,215.46,2026-02
540,540,540,540,2026-01-05 07:35:08.387383,2,792.58,Customer 540,customer540@example.com,Germany,Keyboard 540,Sports,396.29,792.58,2026-01
541,541,541,541,2025-11-07 07:35:08.387417,3,447.36,Customer 541,customer541@example.com,Uk,Keyboard 541,Sports,149.12,447.36,2025-11
542,542,542,542,2025-09-13 07:35:08.387452,5,128.24,Customer 542,customer542@example.com,France,Speaker 542,Sports,64.12,320.6,2025-09
543,543,543,543,2025-08-24 07:35:08.387487,5,1474.95,Customer 543,customer543@example.com,Usa,Printer 543,Fashion,491.65,2458.25,2025-08
544,544,544,544,2026-06-14 07:35:08.387520,1,116.02,Customer 544,customer544@example.com,Germany,Camera 544,Books,58.01,58.01,2026-06
545,545,545,545,2025-11-18 07:35:08.387553,4,528.56,Customer 545,customer545@example.com,Japan,Mouse 545,Sports,264.28,1057.12,2025-11
546,546,546,546,2025-12-01 07:35:08.387588,1,1453.02,Customer 546,customer546@example.com,Australia,Printer 546,Home,484.34,484.34,2025-12
547,547,547,547,2026-01-22 07:35:08.387623,3,580.32,Customer 547,customer547@example.com,Canada,Smartphone 547,Fashion,290.16,870.48,2026-01
548,548,548,548,2025-11-23 07:35:08.387656,1,445.64,Customer 548,customer548@example.com,Japan,Laptop 548,Fashion,445.64,445.64,2025-11
549,549,549,549,2025-09-24 07:35:08.387689,2,451.14,Customer 549,customer549@example.com,France,Mouse 549,Books,451.14,902.28,2025-09
550,550,550,550,2026-02-08 07:35:08.387722,5,335.61,Customer 550,customer550@example.com,India,Smartphone 550,Sports,335.61,1678.0500000000002,2026-02
551,551,551,551,2025-09-05 07:35:08.387755,5,400.12,Customer 551,customer551@example.com,Usa,Mouse 551,Beauty,400.12,2000.6,2025-09
552,552,552,552,2026-04-30 07:35:08.387791,1,898.92,Customer 552,customer552@example.com,Germany,Printer 552,Sports,449.46,449.46,2026-04
553,553,553,553,2025-12-31 07:35:08.387825,1,96.12,Customer 553,customer553@example.com,India,Speaker 553,Sports,32.04,32.04,2025-12
554,554,554,554,2025-08-18 07:35:08.387860,2,99.51,Customer 554,customer554@example.com,Uk,Smartwatch 554,Home,99.51,199.02,2025-08
555,555,555,555,2026-07-05 07:35:08.387895,2,79.81,Customer 555,customer555@example.com,Japan,Smartphone 555,Fashion,79.81,159.62,2026-07
556,556,556,556,2025-11-26 07:35:08.387928,1,79.42,Customer 556,customer556@example.com,Japan,Smartphone 556,Fashion,39.71,39.71,2025-11
557,557,557,557,2025-12-15 07:35:08.387960,1,987.78,Customer 557,customer557@example.com,Canada,Tablet 557,Sports,329.26,329.26,2025-12
558,558,558,558,2025-09-17 07:35:08.387994,3,1443.18,Customer 558,customer558@example.com,Germany,Keyboard 558,Books,481.06,1443.18,2025-09
559,559,559,559,2025-10-31 07:35:08.388027,5,114.25,Customer 559,customer559@example.com,Japan,Camera 559,Beauty,114.25,571.25,2025-10
560,560,560,560,2025-09-09 07:35:08.388060,3,927.36,Customer 560,customer560@example.com,France,Speaker 560,Home,309.12,927.36,2025-09
561,561,561,561,2025-09-23 07:35:08.388092,4,170.94,Customer 561,customer561@example.com,Germany,Printer 561,Sports,170.94,683.76,2025-09
562,562,562,562,2025-12-16 07:35:08.388125,1,99.52,Customer 562,customer562@example.com,Australia,Speaker 562,Sports,49.76,49.76,2025-12
563,563,563,563,2026-07-21 07:35:08.388157,3,574.62,Customer 563,customer563@example.com,Usa,Smartphone 563,Books,191.54,574.62,2026-07
564,564,564,564,2025-08-05 07:35:08.388190,5,490.26,Customer 564,customer564@example.com,France,Tablet 564,Home,490.26,2451.3,2025-08
565,565,565,565,2026-06-28 07:35:08.388227,2,209.9,Customer 565,customer565@example.com,Australia,Headphones 565,Sports,104.95,209.9,2026-06
566,566,566,566,2025-09-06 07:35:08.388260,1,267.86,Customer 566,customer566@example.com,Usa,Keyboard 566,Sports,133.93,133.93,2025-09
567,567,567,567,2025-11-01 07:35:08.388297,4,763.84,Customer 567,customer567@example.com,Australia,Camera 567,Sports,381.92,1527.68,2025-11
568,568,568,568,2026-05-08 07:35:08.388331,3,435.34,Customer 568,customer568@example.com,Usa,Tablet 568,Beauty,217.67,653.01,2026-05
569,569,569,569,2026-02-11 07:35:08.388364,5,62.84,Customer 569,customer569@example.com,India,Smartwatch 569,Home,62.84,314.20000000000005,2026-02
570,570,570,570,2026-02-21 07:35:08.388397,1,51.91,Customer 570,customer570@example.com,Australia,Mouse 570,Electronics,51.91,51.91,2026-02
571,571,571,571,2026-01-07 07:35:08.388430,1,112.02,Customer 571,customer571@example.com,Canada,Smartphone 571,Beauty,37.34,37.34,2026-01
572,572,572,572,2026-07-18 07:35:08.388462,4,1323.51,Customer 572,customer572@example.com,Japan,Printer 572,Books,441.17,1764.68,2026-07
573,573,573,573,2026-01-31 07:35:08.388495,4,906.28,Customer 573,customer573@example.com,Canada,Mouse 573,Home,453.14,1812.56,2026-01
